sheet,city,model,strategy,horizon,MAE,params
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,70,2.76036825311476,"{'n_estimators': 194, 'learning_rate': 0.16057800023092234, 'max_depth': 3}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,71,2.7552364197724146,"{'n_estimators': 136, 'learning_rate': 0.08422310932979886, 'max_depth': 6}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,72,2.7502428585090892,"{'n_estimators': 117, 'learning_rate': 0.16261446273413263, 'max_depth': 4}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,73,2.7713637712949972,"{'n_estimators': 122, 'learning_rate': 0.055103516673999625, 'max_depth': 7}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,74,2.7326288170212476,"{'n_estimators': 172, 'learning_rate': 0.04812841700940197, 'max_depth': 4}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,75,2.750781380899212,"{'n_estimators': 89, 'learning_rate': 0.13808809931314991, 'max_depth': 5}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,76,2.7269465219619047,"{'n_estimators': 185, 'learning_rate': 0.06651474850967835, 'max_depth': 3}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,77,2.7226636836555484,"{'n_estimators': 58, 'learning_rate': 0.13992932715856254, 'max_depth': 4}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,78,2.7394345357265215,"{'n_estimators': 148, 'learning_rate': 0.15964511780506185, 'max_depth': 3}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,79,2.7621951010605006,"{'n_estimators': 158, 'learning_rate': 0.1939420455607741, 'max_depth': 4}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,80,2.728587091306106,"{'n_estimators': 139, 'learning_rate': 0.12514847044074826, 'max_depth': 4}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,81,2.713631407947886,"{'n_estimators': 159, 'learning_rate': 0.09020816670916582, 'max_depth': 3}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,82,2.724337802687579,"{'n_estimators': 126, 'learning_rate': 0.11729684773011913, 'max_depth': 3}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,83,2.7281677456667754,"{'n_estimators': 67, 'learning_rate': 0.18957962280100207, 'max_depth': 3}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,84,2.727815472106425,"{'n_estimators': 114, 'learning_rate': 0.14880950263939782, 'max_depth': 3}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,85,2.731680629602841,"{'n_estimators': 150, 'learning_rate': 0.09718469059637377, 'max_depth': 5}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,86,2.746114214661918,"{'n_estimators': 144, 'learning_rate': 0.0592993662507289, 'max_depth': 7}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,87,2.7294884500985637,"{'n_estimators': 131, 'learning_rate': 0.053079539849350856, 'max_depth': 6}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,88,2.738698515516244,"{'n_estimators': 110, 'learning_rate': 0.059031151274931186, 'max_depth': 6}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,89,2.742069258305501,"{'n_estimators': 124, 'learning_rate': 0.19408143628780988, 'max_depth': 3}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,90,2.719616840642899,"{'n_estimators': 159, 'learning_rate': 0.07019074940168382, 'max_depth': 5}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,91,2.7555257178024193,"{'n_estimators': 83, 'learning_rate': 0.10940346982819275, 'max_depth': 4}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,92,2.7616771681444225,"{'n_estimators': 191, 'learning_rate': 0.15912207335945036, 'max_depth': 3}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,93,2.780016365593199,"{'n_estimators': 94, 'learning_rate': 0.13972127780888832, 'max_depth': 7}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,94,2.7730125887104227,"{'n_estimators': 128, 'learning_rate': 0.09939194354171668, 'max_depth': 3}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,95,2.7710773551671664,"{'n_estimators': 64, 'learning_rate': 0.07489996413595018, 'max_depth': 5}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,96,2.7735936144687345,"{'n_estimators': 107, 'learning_rate': 0.044511667908343495, 'max_depth': 6}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,97,2.7644186304330023,"{'n_estimators': 79, 'learning_rate': 0.10819360321644944, 'max_depth': 5}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,98,2.7731790703474486,"{'n_estimators': 105, 'learning_rate': 0.07016815693645485, 'max_depth': 5}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,99,2.784572486143466,"{'n_estimators': 102, 'learning_rate': 0.0980038683577786, 'max_depth': 4}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,100,2.7856639359569675,"{'n_estimators': 165, 'learning_rate': 0.04666666929170837, 'max_depth': 3}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,101,2.781327484699128,"{'n_estimators': 155, 'learning_rate': 0.12612019821202383, 'max_depth': 4}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,102,2.7756703261703755,"{'n_estimators': 70, 'learning_rate': 0.09960712763887142, 'max_depth': 5}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,103,2.7845498803611117,"{'n_estimators': 156, 'learning_rate': 0.14616680197187762, 'max_depth': 2}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,104,2.7797197918092906,"{'n_estimators': 172, 'learning_rate': 0.05220931197267494, 'max_depth': 5}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,105,2.80293298225858,"{'n_estimators': 176, 'learning_rate': 0.10055295045194787, 'max_depth': 3}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,106,2.8094970299340614,"{'n_estimators': 98, 'learning_rate': 0.14126664784790482, 'max_depth': 4}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,107,2.7916525760318374,"{'n_estimators': 89, 'learning_rate': 0.09662443895630542, 'max_depth': 5}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,108,2.7929971188336102,"{'n_estimators': 71, 'learning_rate': 0.12412469926245234, 'max_depth': 5}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,109,2.7987801622170827,"{'n_estimators': 114, 'learning_rate': 0.11769026853993331, 'max_depth': 4}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,110,2.8693580610764493,"{'n_estimators': 108, 'learning_rate': 0.03913958551431078, 'max_depth': 8}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,111,2.8200978785424087,"{'n_estimators': 78, 'learning_rate': 0.10737568248230397, 'max_depth': 6}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,112,2.8584726900464625,"{'n_estimators': 181, 'learning_rate': 0.11912849116537062, 'max_depth': 2}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,113,2.819418402437784,"{'n_estimators': 88, 'learning_rate': 0.0824718381193743, 'max_depth': 5}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,114,2.8672781402260306,"{'n_estimators': 89, 'learning_rate': 0.09125267373667188, 'max_depth': 8}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,115,2.832715439410223,"{'n_estimators': 181, 'learning_rate': 0.1271167080510185, 'max_depth': 2}"
Лист2_строковые_NaN_выбросы,Находка,Gradient Boosting,direct,116,2.818991494673994,"{'n_estimators': 81, 'learning_rate': 0.06404545351980774, 'max_depth': 4}"
